order_number,sales_channel,warehouse_code,warehouse_branch_code,warehouse_location,store_location,store_id,store_branch_id,customer_id,customer_gender,product_id,product_category,product_type,payment_type,procured_date,procured_date_year,procured_date_month,order_date,order_date_year,order_date_month,ship_date,ship_date_year,ship_date_month,delivery_date,delivery_date_year,delivery_date_month,salesteam_id,salesteam_category,salesteam_name,order_quantity,discount_applied,unit_cost,unit_price,sale_price,profit,holding_cost
16219,Online,3454,7332,"Dallas, TX",null,0,0,4076,Female,2872,666,Sports and travel,Credit Card,2020-09-26,2020,9,2020-09-30,2020,9,2020-10-05,2020,10,2020-10-18,2020,10,2872,4,Team Charlie,6,0.15,2661.98,3973.10,3377.14,715.16,28
14171,Online,3455,7332,"Dallas, TX",null,0,0,3973,Male,2904,333,Electronic accessories,Cash,2021-11-28,2021,11,2021-12-05,2021,12,2021-12-13,2021,12,2021-12-20,2021,12,2904,5,Team Delta,4,0.15,820.48,1051.90,894.12,73.64,10
14524,Online,3456,7332,"Dallas, TX",null,0,0,3664,Male,2931,111,Fashion accessories,Credit Card,2022-06-17,2022,6,2022-07-01,2022,7,2022-07-04,2022,7,2022-07-19,2022,7,2931,5,Team Delta,7,0.40,1348.71,2211.00,1326.60,-22.11,30
15596,Online,3457,7332,"Dallas, TX",null,0,0,5178,Male,2993,444,Health and beauty,Credit Card,2022-02-03,2022,2,2022-02-04,2022,2,2022-02-14,2022,2,2022-03-01,2022,3,2993,5,Team Delta,2,0.05,91.92,187.60,178.22,86.30,8
14189,Online,3458,7332,"Dallas, TX",null,0,0,4080,Female,3059,333,Electronic accessories,Cash,2020-06-03,2020,6,2020-06-26,2020,6,2020-07-01,2020,7,2020-07-16,2020,7,3059,6,Team Dynamo,6,0.10,610.64,984.90,886.41,275.77,29
14263,Online,3459,7332,"Dallas, TX",null,0,0,4519,Male,3066,333,Electronic accessories,Credit Card,2022-08-14,2022,8,2022-08-15,2022,8,2022-08-25,2022,8,2022-09-06,2022,9,3066,6,Team Dynamo,7,0.15,3173.12,3966.40,3371.44,198.32,20
14269,Online,3460,7332,"Dallas, TX",null,0,0,4547,Male,3068,333,Electronic accessories,Credit Card,2022-08-28,2022,8,2022-09-11,2022,9,2022-09-17,2022,9,2022-09-27,2022,9,3068,6,Team Dynamo,7,0.10,2547.07,3859.20,3473.28,926.21,20
14373,Online,3461,7332,"Dallas, TX",null,0,0,5189,Male,3073,333,Electronic accessories,Cash,2020-05-06,2020,5,2020-05-18,2020,5,2020-05-25,2020,5,2020-05-31,2020,5,3073,6,Team Dynamo,5,0.20,2351.10,3731.90,2985.52,634.42,26
14572,Online,3462,7332,"Dallas, TX",null,0,0,3901,Female,3090,111,Fashion accessories,Ewallet,2022-08-26,2022,8,2022-09-25,2022,9,2022-10-05,2022,10,2022-10-09,2022,10,3090,6,Team Dynamo,8,0.05,1319.10,2867.60,2724.22,1405.12,21
14601,Online,3463,7332,"Dallas, TX",null,0,0,4114,Male,3093,111,Fashion accessories,Ewallet,2020-04-26,2020,4,2020-05-23,2020,5,2020-05-30,2020,5,2020-06-02,2020,6,3093,6,Team Dynamo,7,0.15,819.48,1011.70,859.95,40.47,11
14629,Online,3464,7332,"Dallas, TX",null,0,0,4265,Female,3096,111,Fashion accessories,Ewallet,2022-12-29,2022,12,2023-01-13,2023,1,2023-01-19,2023,1,2023-01-25,2023,1,3096,6,Team Dynamo,6,0.05,884.33,1319.90,1253.91,369.58,26
14899,Online,3465,7332,"Dallas, TX",null,0,0,3317,Male,3122,222,Food and beverages,Cash,2022-01-21,2022,1,2022-02-11,2022,2,2022-02-21,2022,2,2022-03-01,2022,3,3122,6,Team Dynamo,2,0.40,3360.05,3953.00,2371.80,-988.25,8
15026,Online,3466,7332,"Dallas, TX",null,0,0,4026,Male,3133,222,Food and beverages,Credit Card,2021-06-19,2021,6,2021-06-27,2021,6,2021-07-01,2021,7,2021-07-06,2021,7,3133,6,Team Dynamo,3,0.10,1804.18,2505.80,2255.22,451.04,6
15185,Online,3467,7332,"Dallas, TX",null,0,0,4971,Female,3145,222,Food and beverages,Ewallet,2020-09-13,2020,9,2020-09-29,2020,9,2020-10-04,2020,10,2020-10-16,2020,10,3145,6,Team Dynamo,1,0.20,2511.50,2954.70,2363.76,-147.74,23
15371,Online,3468,7332,"Dallas, TX",null,0,0,3774,Female,3161,444,Health and beauty,Ewallet,2022-04-29,2022,4,2022-05-20,2022,5,2022-05-25,2022,5,2022-05-29,2022,5,3161,6,Team Dynamo,1,0.08,1169.82,1949.70,1803.47,633.65,13
15646,Online,3469,7332,"Dallas, TX",null,0,0,5440,Female,3183,444,Health and beauty,Credit Card,2022-08-04,2022,8,2022-08-09,2022,8,2022-08-18,2022,8,2022-08-21,2022,8,3183,6,Team Dynamo,8,0.15,708.73,864.30,734.66,25.93,28
16263,Online,3470,7332,"Dallas, TX",null,0,0,4321,Female,3233,666,Sports and travel,Cash,2022-03-28,2022,3,2022-04-07,2022,4,2022-04-12,2022,4,2022-04-19,2022,4,3233,6,Team Dynamo,8,0.40,763.80,1005.00,603.00,-160.80,24
14797,Online,3471,7332,"Dallas, TX",null,0,0,5238,Male,3302,111,Fashion accessories,Ewallet,2020-10-14,2020,10,2020-10-19,2020,10,2020-10-20,2020,10,2020-11-04,2020,11,3302,7,Team Echo,6,0.15,2525.63,3946.30,3354.36,828.73,10
15099,Online,3472,7332,"Dallas, TX",null,0,0,4412,Male,3323,222,Food and beverages,Cash,2020-11-19,2020,11,2020-12-10,2020,12,2020-12-11,2020,12,2020-12-19,2020,12,3323,7,Team Echo,5,0.08,1190.32,1889.40,1747.70,557.38,7
15114,Online,3473,7332,"Dallas, TX",null,0,0,4527,Female,3324,222,Food and beverages,Ewallet,2022-12-01,2022,12,2022-12-04,2022,12,2022-12-12,2022,12,2022-12-27,2022,12,3324,7,Team Echo,7,0.05,1416.51,2284.70,2170.47,753.96,17
15393,Online,3474,7332,"Dallas, TX",null,0,0,3890,Female,3350,444,Health and beauty,Credit Card,2021-02-09,2021,2,2021-02-17,2021,2,2021-02-27,2021,2,2021-03-06,2021,3,3350,7,Team Echo,7,0.05,1093.31,2666.60,2533.27,1439.96,28
15774,Online,3475,7332,"Dallas, TX",null,0,0,3662,Male,3366,555,Home and lifestyle,Ewallet,2021-09-24,2021,9,2021-09-26,2021,9,2021-09-28,2021,9,2021-10-12,2021,10,3366,7,Team Echo,2,0.05,1405.39,2465.60,2342.32,936.93,20
16313,Online,3476,7332,"Dallas, TX",null,0,0,4570,Male,3397,666,Sports and travel,Credit Card,2020-12-21,2020,12,2021-01-09,2021,1,2021-01-10,2021,1,2021-01-24,2021,1,3397,7,Team Echo,8,0.05,455.27,1011.70,961.12,505.85,28
16436,Online,3477,7332,"Dallas, TX",null,0,0,5381,Male,3404,666,Sports and travel,Cash,2022-03-05,2022,3,2022-04-04,2022,4,2022-04-07,2022,4,2022-04-18,2022,4,3404,7,Team Echo,6,0.05,432.15,1005.00,954.75,522.60,8
14098,Online,3478,7332,"Dallas, TX",null,0,0,3453,Female,3410,333,Electronic accessories,Credit Card,2021-10-13,2021,10,2021-11-02,2021,11,2021-11-12,2021,11,2021-11-24,2021,11,3410,8,Team Invictus,4,0.10,4617.98,6157.30,5541.57,923.59,6
14878,Online,3479,7332,"Dallas, TX",null,0,0,5623,Male,3466,111,Fashion accessories,Cash,2022-09-09,2022,9,2022-09-13,2022,9,2022-09-17,2022,9,2022-09-29,2022,9,3466,8,Team Invictus,7,0.15,4802.69,6157.30,5233.71,431.02,24
15211,Online,3480,7332,"Dallas, TX",null,0,0,5129,Female,3484,222,Food and beverages,Cash,2020-10-26,2020,10,2020-11-23,2020,11,2020-12-02,2020,12,2020-12-05,2020,12,3484,8,Team Invictus,4,0.10,3960.50,5500.70,4950.63,990.13,30
15282,Online,3481,7332,"Dallas, TX",null,0,0,5655,Female,3493,222,Food and beverages,Credit Card,2020-06-22,2020,6,2020-07-15,2020,7,2020-07-20,2020,7,2020-07-27,2020,7,3493,8,Team Invictus,2,0.05,105.06,214.40,203.68,98.62,24
15366,Online,3482,7332,"Dallas, TX",null,0,0,3756,Male,3500,444,Health and beauty,Cash,2021-08-16,2021,8,2021-08-30,2021,8,2021-09-06,2021,9,2021-09-18,2021,9,3500,8,Team Invictus,1,0.10,756.30,911.20,820.08,63.78,26
15540,Online,3483,7332,"Dallas, TX",null,0,0,4845,Male,3510,444,Health and beauty,Ewallet,2021-05-15,2021,5,2021-06-07,2021,6,2021-06-17,2021,6,2021-07-01,2021,7,3510,8,Team Invictus,7,0.05,544.38,837.50,795.63,251.25,28
15619,Online,3484,7332,"Dallas, TX",null,0,0,5289,Female,3514,444,Health and beauty,Credit Card,2021-03-07,2021,3,2021-03-24,2021,3,2021-03-26,2021,3,2021-04-06,2021,4,3514,8,Team Invictus,4,0.15,3098.82,3825.70,3251.85,153.03,8
15676,Online,3485,7332,"Dallas, TX",null,0,0,5567,Male,3517,444,Health and beauty,Credit Card,2022-12-06,2022,12,2022-12-25,2022,12,2022-12-29,2022,12,2023-01-09,2023,1,3517,8,Team Invictus,8,0.20,3533.18,5353.30,4282.64,749.46,11
15970,Online,3486,7332,"Dallas, TX",null,0,0,4854,Male,3540,555,Home and lifestyle,Credit Card,2020-01-04,2020,1,2020-01-10,2020,1,2020-01-17,2020,1,2020-01-20,2020,1,3540,8,Team Invictus,7,0.08,1937.44,3798.90,3513.98,1576.54,10
16473,Online,3487,7332,"Dallas, TX",null,0,0,5626,Female,3569,666,Sports and travel,Ewallet,2021-04-17,2021,4,2021-04-19,2021,4,2021-04-27,2021,4,2021-05-08,2021,5,3569,8,Team Invictus,3,0.08,1061.28,1768.80,1636.14,574.86,5
14251,Online,3488,7332,"Dallas, TX",null,0,0,4449,Male,3577,333,Electronic accessories,Cash,2021-10-17,2021,10,2021-11-01,2021,11,2021-11-04,2021,11,2021-11-09,2021,11,3577,9,Team Mayhem,8,0.05,1379.66,1916.20,1820.39,440.73,26
14325,Online,3489,7332,"Dallas, TX",null,0,0,4836,Male,3579,333,Electronic accessories,Cash,2020-06-04,2020,6,2020-06-23,2020,6,2020-06-28,2020,6,2020-07-13,2020,7,3579,9,Team Mayhem,7,0.30,1151.33,2398.60,1679.02,527.69,11
14688,Online,3490,7332,"Dallas, TX",null,0,0,4659,Male,3600,111,Fashion accessories,Cash,2021-07-24,2021,7,2021-08-17,2021,8,2021-08-25,2021,8,2021-08-29,2021,8,3600,9,Team Mayhem,8,0.30,1219.40,2345.00,1641.50,422.10,9
14796,Online,3491,7332,"Dallas, TX",null,0,0,5236,Female,3604,111,Fashion accessories,Credit Card,2021-12-02,2021,12,2021-12-13,2021,12,2021-12-19,2021,12,2021-12-24,2021,12,3604,9,Team Mayhem,6,0.08,2781.17,3973.10,3675.12,893.95,22
15119,Online,3492,7332,"Dallas, TX",null,0,0,4575,Female,3618,222,Food and beverages,Cash,2020-07-02,2020,7,2020-08-01,2020,8,2020-08-10,2020,8,2020-08-25,2020,8,3618,9,Team Mayhem,2,0.05,3109.47,3986.50,3787.18,677.71,27
15170,Online,3493,7332,"Dallas, TX",null,0,0,4872,Female,3623,222,Food and beverages,Credit Card,2020-01-01,2020,1,2020-01-07,2020,1,2020-01-13,2020,1,2020-01-23,2020,1,3623,9,Team Mayhem,1,0.10,1835.00,2237.80,2014.02,179.02,18
15655,Online,3494,7332,"Dallas, TX",null,0,0,5480,Female,3658,444,Health and beauty,Credit Card,2020-05-17,2020,5,2020-05-30,2020,5,2020-06-06,2020,6,2020-06-10,2020,6,3658,9,Team Mayhem,1,0.05,673.22,1051.90,999.31,326.09,24
16296,Online,3495,7332,"Dallas, TX",null,0,0,4489,Male,3694,666,Sports and travel,Ewallet,2020-05-10,2020,5,2020-05-16,2020,5,2020-05-20,2020,5,2020-05-27,2020,5,3694,9,Team Mayhem,2,0.20,469.60,1092.10,873.68,404.08,6
16397,Online,3496,7332,"Dallas, TX",null,0,0,5104,Female,3701,666,Sports and travel,Ewallet,2022-04-03,2022,4,2022-04-22,2022,4,2022-04-23,2022,4,2022-05-05,2022,5,3701,9,Team Mayhem,5,0.05,470.34,783.90,744.71,274.37,14
14330,Online,3497,7332,"Dallas, TX",null,0,0,4898,Female,3721,333,Electronic accessories,Cash,2020-11-20,2020,11,2020-12-02,2020,12,2020-12-04,2020,12,2020-12-13,2020,12,3721,10,Team Omega,6,0.15,2059.85,3269.60,2779.16,719.31,9
14618,Online,3498,7332,"Dallas, TX",null,0,0,4209,Female,3748,111,Fashion accessories,Credit Card,2021-09-24,2021,9,2021-10-15,2021,10,2021-10-20,2021,10,2021-10-21,2021,10,3748,10,Team Omega,1,0.05,849.02,1929.60,1833.12,984.10,6
14763,Online,3499,7332,"Dallas, TX",null,0,0,5082,Male,3755,111,Fashion accessories,Cash,2020-07-31,2020,7,2020-08-09,2020,8,2020-08-16,2020,8,2020-08-17,2020,8,3755,10,Team Omega,3,0.05,1534.97,2646.50,2514.18,979.21,28
15494,Online,3500,7332,"Dallas, TX",null,0,0,4572,Male,3793,444,Health and beauty,Ewallet,2020-12-19,2020,12,2020-12-21,2020,12,2020-12-25,2020,12,2020-12-31,2020,12,3793,10,Team Omega,1,0.05,585.92,1105.50,1050.23,464.31,26
15691,Online,3501,7332,"Dallas, TX",null,0,0,5636,Female,3809,444,Health and beauty,Cash,2021-02-19,2021,2,2021-03-14,2021,3,2021-03-23,2021,3,2021-03-26,2021,3,3809,10,Team Omega,8,0.15,2569.45,3953.00,3360.05,790.60,14
15773,Online,3502,7332,"Dallas, TX",null,0,0,3652,Female,3813,555,Home and lifestyle,Credit Card,2020-07-29,2020,7,2020-08-14,2020,8,2020-08-17,2020,8,2020-08-20,2020,8,3813,10,Team Omega,2,0.05,794.35,1018.40,967.48,173.13,5
16045,Online,3503,7332,"Dallas, TX",null,0,0,5263,Male,3832,555,Home and lifestyle,Credit Card,2020-12-15,2020,12,2021-01-05,2021,1,2021-01-15,2021,1,2021-01-25,2021,1,3832,10,Team Omega,4,0.05,1164.19,2425.40,2304.13,1139.94,12
16061,Online,3504,7332,"Dallas, TX",null,0,0,5403,Male,3834,555,Home and lifestyle,Ewallet,2020-09-12,2020,9,2020-10-10,2020,10,2020-10-18,2020,10,2020-10-27,2020,10,3834,10,Team Omega,2,0.15,866.71,1125.60,956.76,90.05,25
14563,Online,3505,7332,"Dallas, TX",null,0,0,3860,Male,3899,111,Fashion accessories,Credit Card,2020-09-04,2020,9,2020-09-14,2020,9,2020-09-16,2020,9,2020-09-28,2020,9,3899,11,Team Phoenix,1,0.08,1143.89,1815.70,1679.52,535.63,17
14767,Online,3506,7332,"Dallas, TX",null,0,0,5109,Female,3914,111,Fashion accessories,Cash,2020-02-06,2020,2,2020-02-23,2020,2,2020-03-03,2020,3,2020-03-18,2020,3,3914,11,Team Phoenix,1,0.20,1464.69,2324.90,1859.92,395.23,7
15194,Online,3507,7332,"Dallas, TX",null,0,0,5022,Male,3943,222,Food and beverages,Credit Card,2021-07-21,2021,7,2021-08-18,2021,8,2021-08-21,2021,8,2021-08-27,2021,8,3943,11,Team Phoenix,5,0.08,906.11,1313.20,1214.71,308.60,27
15468,Online,3508,7332,"Dallas, TX",null,0,0,4437,Female,3961,444,Health and beauty,Credit Card,2021-04-13,2021,4,2021-05-07,2021,5,2021-05-17,2021,5,2021-05-22,2021,5,3961,11,Team Phoenix,3,0.08,1731.95,3149.00,2912.83,1180.88,28
15530,Online,3509,7332,"Dallas, TX",null,0,0,4791,Female,3969,444,Health and beauty,Credit Card,2021-09-20,2021,9,2021-10-03,2021,10,2021-10-06,2021,10,2021-10-15,2021,10,3969,11,Team Phoenix,3,0.20,2500.17,3289.70,2631.76,131.59,27
15669,Online,3510,7332,"Dallas, TX",null,0,0,5545,Female,3981,444,Health and beauty,Cash,2020-04-30,2020,4,2020-05-02,2020,5,2020-05-11,2020,5,2020-05-22,2020,5,3981,11,Team Phoenix,2,0.40,78.39,174.20,104.52,26.13,19
14249,Online,3511,7332,"Dallas, TX",null,0,0,4433,Male,4043,333,Electronic accessories,Ewallet,2020-06-25,2020,6,2020-07-24,2020,7,2020-07-31,2020,7,2020-08-07,2020,8,4043,12,Team Pinnacle,7,0.05,1543.68,1929.60,1833.12,289.44,28
14266,Online,3512,7332,"Dallas, TX",null,0,0,4532,Female,4044,333,Electronic accessories,Cash,2022-06-02,2022,6,2022-06-21,2022,6,2022-06-25,2022,6,2022-07-10,2022,7,4044,12,Team Pinnacle,7,0.10,159.19,241.20,217.08,57.89,23
14384,Online,3513,7332,"Dallas, TX",null,0,0,5241,Male,4051,333,Electronic accessories,Credit Card,2022-07-13,2022,7,2022-07-24,2022,7,2022-07-26,2022,7,2022-08-10,2022,8,4051,12,Team Pinnacle,5,0.15,1519.56,2532.60,2152.71,633.15,23
14464,Online,3514,7332,"Dallas, TX",null,0,0,3319,Male,4058,111,Fashion accessories,Cash,2021-03-23,2021,3,2021-04-06,2021,4,2021-04-14,2021,4,2021-04-19,2021,4,4058,12,Team Pinnacle,4,0.05,2835.17,3993.20,3793.54,958.37,9
14799,Online,3515,7332,"Dallas, TX",null,0,0,5248,Female,4078,111,Fashion accessories,Credit Card,2020-01-28,2020,1,2020-02-09,2020,2,2020-02-18,2020,2,2020-03-04,2020,3,4078,12,Team Pinnacle,3,0.15,131.39,247.90,210.72,79.33,18
15355,Online,3516,7332,"Dallas, TX",null,0,0,3699,Male,4117,444,Health and beauty,Cash,2022-09-14,2022,9,2022-10-07,2022,10,2022-10-17,2022,10,2022-10-30,2022,10,4117,12,Team Pinnacle,8,0.20,1856.03,2291.40,1833.12,-22.91,20
15445,Online,3517,7332,"Dallas, TX",null,0,0,4245,Female,4128,444,Health and beauty,Ewallet,2021-07-24,2021,7,2021-07-30,2021,7,2021-08-03,2021,8,2021-08-09,2021,8,4128,12,Team Pinnacle,1,0.15,592.62,971.50,825.78,233.16,5
15451,Online,3518,7332,"Dallas, TX",null,0,0,4301,Male,4129,444,Health and beauty,Credit Card,2021-11-28,2021,11,2021-12-23,2021,12,2021-12-25,2021,12,2021-12-26,2021,12,4129,12,Team Pinnacle,8,0.08,1190.32,2834.10,2621.54,1431.22,20
15517,Online,3519,7332,"Dallas, TX",null,0,0,4724,Female,4132,444,Health and beauty,Ewallet,2021-01-15,2021,1,2021-02-02,2021,2,2021-02-10,2021,2,2021-02-19,2021,2,4132,12,Team Pinnacle,4,0.08,508.87,1038.50,960.61,451.74,13
15996,Online,3520,7332,"Dallas, TX",null,0,0,4964,Male,4156,555,Home and lifestyle,Ewallet,2022-07-26,2022,7,2022-07-31,2022,7,2022-08-04,2022,8,2022-08-17,2022,8,4156,12,Team Pinnacle,4,0.08,710.33,1246.20,1152.74,442.41,27
16173,Online,3521,7332,"Dallas, TX",null,0,0,3713,Female,4173,666,Sports and travel,Cash,2021-03-31,2021,3,2021-04-17,2021,4,2021-04-24,2021,4,2021-04-28,2021,4,4173,12,Team Pinnacle,8,0.08,769.16,1098.80,1016.39,247.23,16
16284,Online,3522,7332,"Dallas, TX",null,0,0,4432,Female,4182,666,Sports and travel,Cash,2022-09-13,2022,9,2022-09-14,2022,9,2022-09-18,2022,9,2022-09-20,2022,9,4182,12,Team Pinnacle,2,0.10,1088.08,1943.00,1748.70,660.62,7
16345,Online,3523,7332,"Dallas, TX",null,0,0,4788,Male,4188,666,Sports and travel,Cash,2021-05-23,2021,5,2021-05-29,2021,5,2021-06-04,2021,6,2021-06-17,2021,6,4188,12,Team Pinnacle,2,0.05,1381.47,1748.70,1661.27,279.80,17
14279,Online,3524,7332,"Dallas, TX",null,0,0,4608,Female,4208,333,Electronic accessories,Ewallet,2021-04-30,2021,4,2021-05-15,2021,5,2021-05-24,2021,5,2021-06-05,2021,6,4208,13,Team Synergy,3,0.20,835.49,1943.00,1554.40,718.91,21
14862,Online,3525,7332,"Dallas, TX",null,0,0,5540,Female,4248,111,Fashion accessories,Credit Card,2022-08-14,2022,8,2022-09-07,2022,9,2022-09-16,2022,9,2022-09-17,2022,9,4248,13,Team Synergy,6,0.08,1715.47,2318.20,2144.34,428.87,25
15848,Online,3526,7332,"Dallas, TX",null,0,0,4091,Female,4308,555,Home and lifestyle,Cash,2020-10-27,2020,10,2020-11-07,2020,11,2020-11-09,2020,11,2020-11-16,2020,11,4308,13,Team Synergy,8,0.15,185.93,247.90,210.72,24.79,14
16352,Online,3527,7332,"Dallas, TX",null,0,0,4817,Male,4344,666,Sports and travel,Ewallet,2021-09-28,2021,9,2021-10-09,2021,10,2021-10-19,2021,10,2021-11-02,2021,11,4344,13,Team Synergy,7,0.05,871.34,1025.10,973.85,102.51,20
16440,Online,3528,7332,"Dallas, TX",null,0,0,5397,Male,4349,666,Sports and travel,Cash,2021-11-20,2021,11,2021-12-04,2021,12,2021-12-13,2021,12,2021-12-28,2021,12,4349,13,Team Synergy,5,0.08,1747.49,2532.60,2342.66,595.17,14
15320,Online,3529,7332,"Dallas, TX",null,0,0,3474,Male,4433,444,Health and beauty,Credit Card,2020-05-10,2020,5,2020-05-23,2020,5,2020-05-27,2020,5,2020-06-11,2020,6,4433,14,Team Titan,8,0.20,2417.83,3504.10,2803.28,385.45,23
15352,Online,3530,7332,"Dallas, TX",null,0,0,3677,Female,4438,444,Health and beauty,Ewallet,2022-02-11,2022,2,2022-03-01,2022,3,2022-03-06,2022,3,2022-03-19,2022,3,4438,14,Team Titan,3,0.05,333.79,710.20,674.69,340.90,23
15365,Online,3531,7332,"Dallas, TX",null,0,0,3744,Male,4441,444,Health and beauty,Credit Card,2020-05-14,2020,5,2020-06-02,2020,6,2020-06-08,2020,6,2020-06-11,2020,6,4441,14,Team Titan,8,0.08,4640.69,6271.20,5800.86,1160.17,10
15543,Online,3532,7332,"Dallas, TX",null,0,0,4860,Male,4455,444,Health and beauty,Ewallet,2022-03-16,2022,3,2022-04-02,2022,4,2022-04-03,2022,4,2022-04-07,2022,4,4455,14,Team Titan,7,0.05,93.40,227.80,216.41,123.01,9
15865,Online,3533,7332,"Dallas, TX",null,0,0,4142,Male,4482,555,Home and lifestyle,Cash,2022-06-13,2022,6,2022-06-16,2022,6,2022-06-17,2022,6,2022-06-26,2022,6,4482,14,Team Titan,8,0.05,522.60,1005.00,954.75,432.15,23
15922,Online,3534,7332,"Dallas, TX",null,0,0,4504,Female,4485,555,Home and lifestyle,Credit Card,2022-06-21,2022,6,2022-07-03,2022,7,2022-07-11,2022,7,2022-07-25,2022,7,4485,14,Team Titan,5,0.08,302.51,703.50,650.74,348.23,17
16417,Online,3535,7332,"Dallas, TX",null,0,0,5284,Male,4519,666,Sports and travel,Credit Card,2022-08-03,2022,8,2022-08-27,2022,8,2022-09-03,2022,9,2022-09-17,2022,9,4519,14,Team Titan,4,0.15,634.09,1132.30,962.46,328.37,18
14596,Online,3536,7332,"Dallas, TX",null,0,0,4085,Female,4554,111,Fashion accessories,Cash,2022-06-09,2022,6,2022-06-15,2022,6,2022-06-19,2022,6,2022-07-03,2022,7,4554,15,Team Velocity,4,0.05,2427.68,3678.30,3494.39,1066.71,22
14770,Online,3537,7332,"Dallas, TX",null,0,0,5132,Male,4570,111,Fashion accessories,Ewallet,2022-05-17,2022,5,2022-06-13,2022,6,2022-06-19,2022,6,2022-06-23,2022,6,4570,15,Team Velocity,7,0.08,2151.77,3470.60,3210.31,1058.54,21
15030,Online,3538,7332,"Dallas, TX",null,0,0,4055,Female,4591,222,Food and beverages,Cash,2020-07-27,2020,7,2020-08-25,2020,8,2020-08-27,2020,8,2020-09-09,2020,9,4591,15,Team Velocity,3,0.05,582.36,1098.80,1043.86,461.50,11
15581,Online,3539,7332,"Dallas, TX",null,0,0,5077,Male,4632,444,Health and beauty,Ewallet,2020-09-13,2020,9,2020-09-24,2020,9,2020-09-29,2020,9,2020-10-12,2020,10,4632,15,Team Velocity,3,0.08,1869.30,2492.40,2305.47,436.17,27
15954,Online,3540,7332,"Dallas, TX",null,0,0,4751,Male,4660,555,Home and lifestyle,Cash,2022-07-24,2022,7,2022-07-26,2022,7,2022-08-01,2022,8,2022-08-08,2022,8,4660,15,Team Velocity,6,0.08,2902.44,3819.00,3532.58,630.14,14
15986,Online,3541,7332,"Dallas, TX",null,0,0,4917,Male,4663,555,Home and lifestyle,Ewallet,2021-10-21,2021,10,2021-11-06,2021,11,2021-11-07,2021,11,2021-11-20,2021,11,4663,15,Team Velocity,3,0.15,594.56,1025.10,871.34,276.78,7
12577,Wholesale,3542,7338,"Charlotte, NC",null,0,0,7875,Male,42,444,Health and beauty,Cash,2017-06-18,2017,6,2017-07-07,2017,7,2017-07-14,2017,7,2017-07-21,2017,7,42,1,Team Alpha,34,0.08,2938.62,3457.20,3197.91,259.29,7
12613,Wholesale,3543,7338,"Charlotte, NC",null,0,0,7911,Male,52,555,Home and lifestyle,Credit Card,2011-03-02,2011,3,2011-05-27,2011,5,2011-06-02,2011,6,2011-06-17,2011,6,52,1,Team Alpha,41,0.05,1632.12,3886.00,3691.70,2059.58,26
12567,Wholesale,3544,7338,"Charlotte, NC",null,0,0,7865,Female,60,666,Sports and travel,Ewallet,2012-08-19,2012,8,2012-09-15,2012,9,2012-09-22,2012,9,2012-10-09,2012,10,60,1,Team Alpha,79,0.15,2268.49,3979.80,3382.83,1114.34,24
11836,Wholesale,3545,7338,"Charlotte, NC",null,0,0,7134,Female,61,333,Electronic accessories,Cash,2020-12-01,2020,12,2020-12-14,2020,12,2020-12-19,2020,12,2020-12-29,2020,12,61,2,Team Bravo,94,0.08,543.30,1065.30,985.40,442.10,12
11929,Wholesale,3546,7338,"Charlotte, NC",null,0,0,7227,Female,124,666,Sports and travel,Ewallet,2013-05-03,2013,5,2013-06-23,2013,6,2013-06-24,2013,6,2013-07-02,2013,7,124,2,Team Bravo,117,0.05,1309.98,2519.20,2393.24,1083.26,13
11995,Wholesale,3547,7338,"Charlotte, NC",null,0,0,7293,Female,134,333,Electronic accessories,Cash,2010-09-08,2010,9,2010-11-27,2010,11,2010-11-28,2010,11,2010-12-06,2010,12,134,3,Team Charlie,37,0.10,668.06,1132.30,1019.07,351.01,13
12607,Wholesale,3548,7338,"Charlotte, NC",null,0,0,7905,Female,189,666,Sports and travel,Credit Card,2008-05-21,2008,5,2008-07-23,2008,7,2008-07-26,2008,7,2008-08-08,2008,8,189,3,Team Charlie,75,0.08,548.73,1306.50,1208.51,659.78,13
12274,Wholesale,3549,7338,"Charlotte, NC",null,0,0,7572,Female,218,222,Food and beverages,Credit Card,2020-02-21,2020,2,2020-03-30,2020,3,2020-04-01,2020,4,2020-04-20,2020,4,218,4,Team Delta,67,0.08,588.13,1031.80,954.42,366.29,23
12035,Wholesale,3550,7338,"Charlotte, NC",null,0,0,7333,Female,227,444,Health and beauty,Cash,2021-06-11,2021,6,2021-08-31,2021,8,2021-09-04,2021,9,2021-09-13,2021,9,227,4,Team Delta,22,0.20,515.63,991.60,793.28,277.65,28
12166,Wholesale,3551,7338,"Charlotte, NC",null,0,0,7464,Male,244,666,Sports and travel,Credit Card,2010-12-03,2010,12,2011-01-03,2011,1,2011-01-05,2011,1,2011-01-11,2011,1,244,4,Team Delta,50,0.08,3196.50,3946.30,3650.33,453.83,19
12227,Wholesale,3552,7338,"Charlotte, NC",null,0,0,7525,Female,260,333,Electronic accessories,Credit Card,2012-12-22,2012,12,2012-12-31,2012,12,2013-01-04,2013,1,2013-01-14,2013,1,260,5,Team Dynamo,109,0.05,374.53,871.00,827.45,452.92,5
